,1-1A,10-2B,11-2C,12-2D,13-2E,14-2F,15-2G,16-2H,17-3A,18-3B,19-3C,2-1B,20-3D,21-3E,22-3F,23-3G,24-3H,25-4A,26-4B,27-4C,28-4D,29-4E,3-1C,30-4F,31-4G,32-4H,33-5A,34-5B,35-5C,36-5D,37-6E,38-5F,39-5G,4-1D,40-5H,5-1E,6-1F,7-1G,8-1H,9-2A
uncultured_Planctomycetales,0.996995,0.996766,0.997464,0.997897,0.998156,0.998427,0.998731,0.998312,0.999032,0.999149,0.997949,0.996046,0.997486,0.998156,0.998141,0.998621,0.998475,0.998533,0.99788,0.998171,0.997983,0.998156,0.997102,0.99861,0.997983,0.99808,0.99861,0.998873,0.998285,0.997633,0.998599,0.99875,0.999394,0.996307,0.998415,0.998402,0.998215,0.998662,0.997486,0.99839
uncultured_Planctomycetia,0.996995,0.996766,0.997464,0.997897,0.998156,0.998427,0.998731,0.998312,0.999032,0.999149,0.997949,0.996046,0.997486,0.998156,0.998141,0.998621,0.998475,0.998533,0.99788,0.998171,0.997983,0.998156,0.997102,0.99861,0.997983,0.99808,0.99861,0.998873,0.998285,0.997633,0.998599,0.99875,0.999394,0.996307,0.998415,0.998402,0.998215,0.998662,0.997486,0.99839
uncultured_Polyangiaceae,0.961302,0.958457,0.967149,0.972625,0.975919,0.979392,0.983307,0.977909,0.987228,0.988748,0.973282,0.949649,0.967426,0.975919,0.975728,0.981883,0.980013,0.980758,0.972401,0.976109,0.97371,0.975919,0.962634,0.981747,0.97371,0.974944,0.981747,0.985152,0.977562,0.969283,0.98161,0.983552,0.991961,0.952823,0.979233,0.979073,0.976666,0.982417,0.967426,0.978911
uncultured_Prolixibacter,0.257781,0.243896,0.291594,0.331881,0.361679,0.399202,0.451626,0.382299,0.519387,0.551272,0.337444,0.208668,0.293402,0.361679,0.359809,0.431093,0.406714,0.4161,0.33003,0.363551,0.34116,0.361679,0.264807,0.429221,0.34116,0.352336,0.429221,0.481227,0.378545,0.306126,0.427348,0.455345,0.633058,0.220198,0.397323,0.395445,0.369169,0.438573,0.293402,0.393566
uncultured_Prosthecobacter,0.848191,0.838429,0.868797,0.888779,0.901138,0.91445,0.929819,0.908729,0.945608,0.951838,0.891225,0.809235,0.86979,0.901138,0.900413,0.924186,0.916862,0.919769,0.88795,0.901857,0.892821,0.901138,0.85282,0.923649,0.892821,0.897453,0.923649,0.937197,0.9074,0.876504,0.923108,0.930792,0.965222,0.81958,0.913835,0.913215,0.903979,0.926291,0.86979,0.91259
uncultured_Pseudomonadales,0.585426,0.567384,0.62597,0.668838,0.697314,0.729843,0.770037,0.715616,0.814604,0.833194,0.674348,0.517405,0.628014,0.697314,0.695599,0.754957,0.735956,0.743419,0.666983,0.69902,0.677977,0.697314,0.594232,0.753542,0.677977,0.688654,0.753542,0.790426,0.712364,0.642063,0.752119,0.772683,0.875226,0.534472,0.728295,0.726739,0.704087,0.760544,0.628014,0.725174
uncultured_Rhizobiaceae,0.042919,0.039984,0.050465,0.060272,0.068172,0.079014,0.096117,0.073998,0.122449,0.136907,0.061703,0.032926,0.050886,0.068172,0.067659,0.08912,0.081316,0.084259,0.059801,0.068688,0.06267,0.068172,0.04444,0.088502,0.06267,0.065632,0.088502,0.106962,0.072915,0.053895,0.087887,0.097429,0.182176,0.035177,0.078445,0.07788,0.070253,0.091622,0.050886,0.077317
uncultured_Rhizobiales,0.743646,0.729306,0.774672,0.805785,0.825556,0.847321,0.873076,0.837907,0.900261,0.911198,0.809665,0.687738,0.776194,0.825556,0.824385,0.863556,0.851318,0.856157,0.804473,0.826719,0.812206,0.825556,0.750523,0.862654,0.812206,0.819617,0.862654,0.885686,0.835732,0.786549,0.861745,0.87473,0.935105,0.702248,0.846305,0.845281,0.830159,0.867103,0.776194,0.844249
uncultured_Rhodobiaceae,0.028151,0.026198,0.03319,0.039781,0.045124,0.052506,0.064272,0.049084,0.082678,0.092938,0.040746,0.021519,0.033472,0.045124,0.044776,0.059441,0.054082,0.056099,0.039463,0.045474,0.041399,0.045124,0.029164,0.059016,0.041399,0.043402,0.059016,0.07181,0.048346,0.03549,0.058592,0.065181,0.125787,0.023009,0.052118,0.051731,0.046536,0.061166,0.033472,0.051347
uncultured_Rhodocyclaceae,0.848191,0.838429,0.868797,0.888779,0.901138,0.91445,0.929819,0.908729,0.945608,0.951838,0.891225,0.809235,0.86979,0.901138,0.900413,0.924186,0.916862,0.919769,0.88795,0.901857,0.892821,0.901138,0.85282,0.923649,0.892821,0.897453,0.923649,0.937197,0.9074,0.876504,0.923108,0.930792,0.965222,0.81958,0.913835,0.913215,0.903979,0.926291,0.86979,0.91259
uncultured_Rhodopirellula,0.123661,0.115873,0.143278,0.167931,0.187132,0.212577,0.25072,0.200933,0.305109,0.332953,0.171451,0.09677,0.144354,0.187132,0.185902,0.2354,0.217851,0.224527,0.166767,0.188367,0.173819,0.187132,0.127661,0.234029,0.173819,0.181019,0.234029,0.273726,0.198388,0.152005,0.232661,0.25355,0.412095,0.102921,0.211268,0.209962,0.192095,0.240923,0.144354,0.208661
uncultured_Rhodospirillaceae,0.058137,0.05422,0.068168,0.081121,0.091487,0.105617,0.12768,0.099094,0.161117,0.179209,0.083003,0.044766,0.068725,0.091487,0.090815,0.118687,0.108603,0.112413,0.0805,0.092163,0.084273,0.091487,0.060163,0.117891,0.084273,0.08816,0.117891,0.141528,0.097682,0.072708,0.117098,0.129361,0.234663,0.047787,0.104878,0.104144,0.094208,0.121908,0.068725,0.103412
uncultured_Rhodospirillales,0.301095,0.285776,0.338002,0.381251,0.412743,0.451813,0.505335,0.434293,0.572738,0.603784,0.387161,0.24647,0.33996,0.412743,0.410778,0.484518,0.459558,0.469199,0.37928,0.414707,0.391101,0.412743,0.30881,0.482611,0.391101,0.402913,0.482611,0.535022,0.430384,0.353693,0.480701,0.509086,0.681528,0.259404,0.449872,0.44793,0.420593,0.492122,0.33996,0.445986
uncultured_Roseobacter,0.058137,0.05422,0.068168,0.081121,0.091487,0.105617,0.12768,0.099094,0.161117,0.179209,0.083003,0.044766,0.068725,0.091487,0.090815,0.118687,0.108603,0.112413,0.0805,0.092163,0.084273,0.091487,0.060163,0.117891,0.084273,0.08816,0.117891,0.141528,0.097682,0.072708,0.117098,0.129361,0.234663,0.047787,0.104878,0.104144,0.094208,0.121908,0.068725,0.103412
uncultured_Roseomonas,0.028151,0.026198,0.03319,0.039781,0.045124,0.052506,0.064272,0.049084,0.082678,0.092938,0.040746,0.021519,0.033472,0.045124,0.044776,0.059441,0.054082,0.056099,0.039463,0.045474,0.041399,0.045124,0.029164,0.059016,0.041399,0.043402,0.059016,0.07181,0.048346,0.03549,0.058592,0.065181,0.125787,0.023009,0.052118,0.051731,0.046536,0.061166,0.033472,0.051347
uncultured_Rubrobacteraceae,0.848191,0.838429,0.868797,0.888779,0.901138,0.91445,0.929819,0.908729,0.945608,0.951838,0.891225,0.809235,0.86979,0.901138,0.900413,0.924186,0.916862,0.919769,0.88795,0.901857,0.892821,0.901138,0.85282,0.923649,0.892821,0.897453,0.923649,0.937197,0.9074,0.876504,0.923108,0.930792,0.965222,0.81958,0.913835,0.913215,0.903979,0.926291,0.86979,0.91259
uncultured_Rubrobacterales,0.527445,0.508996,0.56949,0.614848,0.645506,0.681057,0.725781,0.665438,0.776435,0.797903,0.620747,0.458707,0.571631,0.645506,0.643648,0.708897,0.687801,0.696063,0.612866,0.647356,0.624641,0.645506,0.536508,0.707318,0.624641,0.636138,0.707318,0.748814,0.661883,0.586407,0.705732,0.728758,0.847197,0.475747,0.679351,0.677639,0.652862,0.715137,0.571631,0.675919
uncultured_Rubrobacteria,0.042919,0.039984,0.050465,0.060272,0.068172,0.079014,0.096117,0.073998,0.122449,0.136907,0.061703,0.032926,0.050886,0.068172,0.067659,0.08912,0.081316,0.084259,0.059801,0.068688,0.06267,0.068172,0.04444,0.088502,0.06267,0.065632,0.088502,0.106962,0.072915,0.053895,0.087887,0.097429,0.182176,0.035177,0.078445,0.07788,0.070253,0.091622,0.050886,0.077317
uncultured_Rudaea,0.042919,0.039984,0.050465,0.060272,0.068172,0.079014,0.096117,0.073998,0.122449,0.136907,0.061703,0.032926,0.050886,0.068172,0.067659,0.08912,0.081316,0.084259,0.059801,0.068688,0.06267,0.068172,0.04444,0.088502,0.06267,0.065632,0.088502,0.106962,0.072915,0.053895,0.087887,0.097429,0.182176,0.035177,0.078445,0.07788,0.070253,0.091622,0.050886,0.077317
uncultured_Saccharibacillus,0.279144,0.264519,0.314572,0.356436,0.387161,0.425564,0.478692,0.408304,0.546467,0.578016,0.362187,0.227207,0.316458,0.387161,0.385238,0.457956,0.433215,0.442756,0.35452,0.389084,0.366024,0.387161,0.286527,0.456061,0.366024,0.377549,0.456061,0.508422,0.404462,0.329716,0.454165,0.482438,0.657951,0.239451,0.423649,0.421733,0.394852,0.465521,0.316458,0.419817
uncultured_Singulisphaera,0.585426,0.567384,0.62597,0.668838,0.697314,0.729843,0.770037,0.715616,0.814604,0.833194,0.674348,0.517405,0.628014,0.697314,0.695599,0.754957,0.735956,0.743419,0.666983,0.69902,0.677977,0.697314,0.594232,0.753542,0.677977,0.688654,0.753542,0.790426,0.712364,0.642063,0.752119,0.772683,0.875226,0.534472,0.728295,0.726739,0.704087,0.760544,0.628014,0.725174
uncultured_Smithella,0.028151,0.026198,0.03319,0.039781,0.045124,0.052506,0.064272,0.049084,0.082678,0.092938,0.040746,0.021519,0.033472,0.045124,0.044776,0.059441,0.054082,0.056099,0.039463,0.045474,0.041399,0.045124,0.029164,0.059016,0.041399,0.043402,0.059016,0.07181,0.048346,0.03549,0.058592,0.065181,0.125787,0.023009,0.052118,0.051731,0.046536,0.061166,0.033472,0.051347
uncultured_Solibacteraceae,0.556061,0.537751,0.597503,0.641766,0.671426,0.705563,0.748122,0.690599,0.79581,0.815859,0.647489,0.487441,0.599602,0.671426,0.669635,0.732106,0.712009,0.719891,0.639842,0.67321,0.651263,0.671426,0.565028,0.730605,0.651263,0.662385,0.730605,0.769874,0.687186,0.614066,0.729097,0.75094,0.861533,0.504553,0.703932,0.702293,0.678512,0.738033,0.599602,0.700647
uncultured_Solirubrobacter,0.445935,0.427757,0.488195,0.535126,0.567668,0.606263,0.656181,0.589191,0.714636,0.740052,0.541335,0.379294,0.490378,0.567668,0.565676,0.637154,0.613692,0.62284,0.533046,0.569654,0.545448,0.567668,0.454946,0.635386,0.545448,0.557652,0.635386,0.682503,0.585331,0.505533,0.633613,0.659559,0.799918,0.395539,0.604391,0.602512,0.575577,0.64416,0.490378,0.600627
uncultured_Sorangiineae,0.615558,0.597927,0.654893,0.696055,0.72316,0.753892,0.791529,0.740481,0.832835,0.849934,0.701315,0.54867,0.656865,0.72316,0.721533,0.777452,0.75964,0.766646,0.694284,0.724778,0.704775,0.72316,0.624136,0.776128,0.704775,0.714937,0.776128,0.810482,0.737409,0.670397,0.774796,0.793995,0.888313,0.56556,0.752435,0.750969,0.729579,0.782673,0.656865,0.749496
uncultured_Spartobacteria,0.777572,0.764529,0.805566,0.833331,0.850817,0.869927,0.892353,0.861679,0.915807,0.925181,0.836772,0.726341,0.806931,0.850817,0.849785,0.884087,0.87342,0.877644,0.832166,0.851842,0.839023,0.850817,0.783804,0.883302,0.839023,0.845577,0.883302,0.90326,0.85977,0.816201,0.882511,0.893786,0.945549,0.739735,0.869038,0.868141,0.854871,0.88717,0.806931,0.867239
uncultured_Sphingobacteriales,0.42016,0.40227,0.462015,0.508932,0.541737,0.580938,0.632118,0.563558,0.692749,0.719348,0.515174,0.354904,0.464187,0.541737,0.539723,0.612546,0.588521,0.597874,0.506842,0.543746,0.519312,0.541737,0.429054,0.610732,0.519312,0.531616,0.610732,0.659326,0.559637,0.479294,0.608912,0.635601,0.782582,0.370728,0.579029,0.577114,0.549744,0.619744,0.464187,0.575193
uncultured_Sphingobacteriia,0.585426,0.567384,0.62597,0.668838,0.697314,0.729843,0.770037,0.715616,0.814604,0.833194,0.674348,0.517405,0.628014,0.697314,0.695599,0.754957,0.735956,0.743419,0.666983,0.69902,0.677977,0.697314,0.594232,0.753542,0.677977,0.688654,0.753542,0.790426,0.712364,0.642063,0.752119,0.772683,0.875226,0.534472,0.728295,0.726739,0.704087,0.760544,0.628014,0.725174
uncultured_Sporichthya,0.197094,0.185661,0.225364,0.259858,0.285957,0.319556,0.367926,0.304317,0.433046,0.464757,0.264691,0.157097,0.226893,0.285957,0.284304,0.348778,0.326384,0.334963,0.258253,0.287613,0.26793,0.285957,0.202919,0.347046,0.26793,0.277719,0.347046,0.396003,0.300956,0.237704,0.345315,0.371423,0.549422,0.166376,0.317854,0.316154,0.292597,0.355723,0.226893,0.314456
uncultured_Sporichthyaceae,0.123661,0.115873,0.143278,0.167931,0.187132,0.212577,0.25072,0.200933,0.305109,0.332953,0.171451,0.09677,0.144354,0.187132,0.185902,0.2354,0.217851,0.224527,0.166767,0.188367,0.173819,0.187132,0.127661,0.234029,0.173819,0.181019,0.234029,0.273726,0.198388,0.152005,0.232661,0.25355,0.412095,0.102921,0.211268,0.209962,0.192095,0.240923,0.144354,0.208661
uncultured_Stella,0.615558,0.597927,0.654893,0.696055,0.72316,0.753892,0.791529,0.740481,0.832835,0.849934,0.701315,0.54867,0.656865,0.72316,0.721533,0.777452,0.75964,0.766646,0.694284,0.724778,0.704775,0.72316,0.624136,0.776128,0.704775,0.714937,0.776128,0.810482,0.737409,0.670397,0.774796,0.793995,0.888313,0.56556,0.752435,0.750969,0.729579,0.782673,0.656865,0.749496
uncultured_Steroidobacter,0.08995,0.084082,0.10486,0.123858,0.13886,0.159025,0.189877,0.149757,0.23521,0.259054,0.126595,0.069806,0.105682,0.13886,0.137893,0.177395,0.163246,0.16861,0.122953,0.139831,0.128438,0.13886,0.092975,0.176283,0.128438,0.134064,0.176283,0.208856,0.147741,0.111551,0.175175,0.192196,0.329301,0.074384,0.15798,0.156938,0.142768,0.18188,0.105682,0.155901
uncultured_Streptomyces,0.141252,0.132524,0.16314,0.190451,0.211572,0.239361,0.280598,0.226673,0.33854,0.36782,0.194333,0.11102,0.164337,0.211572,0.210223,0.264096,0.245093,0.252335,0.189166,0.212926,0.196941,0.211572,0.145726,0.262615,0.196941,0.204862,0.262615,0.305229,0.223893,0.172833,0.261137,0.283638,0.449662,0.117959,0.237937,0.236516,0.21701,0.270054,0.164337,0.235099
uncultured_Streptomycetaceae,0.123661,0.115873,0.143278,0.167931,0.187132,0.212577,0.25072,0.200933,0.305109,0.332953,0.171451,0.09677,0.144354,0.187132,0.185902,0.2354,0.217851,0.224527,0.166767,0.188367,0.173819,0.187132,0.127661,0.234029,0.173819,0.181019,0.234029,0.273726,0.198388,0.152005,0.232661,0.25355,0.412095,0.102921,0.211268,0.209962,0.192095,0.240923,0.144354,0.208661
uncultured_Syntrophaceae,0.042919,0.039984,0.050465,0.060272,0.068172,0.079014,0.096117,0.073998,0.122449,0.136907,0.061703,0.032926,0.050886,0.068172,0.067659,0.08912,0.081316,0.084259,0.059801,0.068688,0.06267,0.068172,0.04444,0.088502,0.06267,0.065632,0.088502,0.106962,0.072915,0.053895,0.087887,0.097429,0.182176,0.035177,0.078445,0.07788,0.070253,0.091622,0.050886,0.077317
uncultured_Syntrophobacterales,0.216769,0.204485,0.246993,0.283585,0.311065,0.346184,0.396238,0.330292,0.4627,0.494688,0.288688,0.173642,0.248621,0.311065,0.30933,0.376494,0.353286,0.362191,0.281889,0.312803,0.292103,0.311065,0.223013,0.374703,0.292103,0.30241,0.374703,0.425022,0.326779,0.260119,0.372913,0.399834,0.578909,0.183685,0.344412,0.342642,0.318029,0.383666,0.248621,0.340873
uncultured_Thermaerobacter,0.743646,0.729306,0.774672,0.805785,0.825556,0.847321,0.873076,0.837907,0.900261,0.911198,0.809665,0.687738,0.776194,0.825556,0.824385,0.863556,0.851318,0.856157,0.804473,0.826719,0.812206,0.825556,0.750523,0.862654,0.812206,0.819617,0.862654,0.885686,0.835732,0.786549,0.861745,0.87473,0.935105,0.702248,0.846305,0.845281,0.830159,0.867103,0.776194,0.844249
uncultured_Thermobaculum,0.042919,0.039984,0.050465,0.060272,0.068172,0.079014,0.096117,0.073998,0.122449,0.136907,0.061703,0.032926,0.050886,0.068172,0.067659,0.08912,0.081316,0.084259,0.059801,0.068688,0.06267,0.068172,0.04444,0.088502,0.06267,0.065632,0.088502,0.106962,0.072915,0.053895,0.087887,0.097429,0.182176,0.035177,0.078445,0.07788,0.070253,0.091622,0.050886,0.077317
uncultured_Thermoflavimicrobium,0.028151,0.026198,0.03319,0.039781,0.045124,0.052506,0.064272,0.049084,0.082678,0.092938,0.040746,0.021519,0.033472,0.045124,0.044776,0.059441,0.054082,0.056099,0.039463,0.045474,0.041399,0.045124,0.029164,0.059016,0.041399,0.043402,0.059016,0.07181,0.048346,0.03549,0.058592,0.065181,0.125787,0.023009,0.052118,0.051731,0.046536,0.061166,0.033472,0.051347
uncultured_Thermomicrobium,0.058137,0.05422,0.068168,0.081121,0.091487,0.105617,0.12768,0.099094,0.161117,0.179209,0.083003,0.044766,0.068725,0.091487,0.090815,0.118687,0.108603,0.112413,0.0805,0.092163,0.084273,0.091487,0.060163,0.117891,0.084273,0.08816,0.117891,0.141528,0.097682,0.072708,0.117098,0.129361,0.234663,0.047787,0.104878,0.104144,0.094208,0.121908,0.068725,0.103412
uncultured_Thermosporothrix,0.472397,0.454024,0.514835,0.561517,0.593615,0.631398,0.679812,0.614723,0.735867,0.760026,0.567659,0.40469,0.517017,0.593615,0.591657,0.661417,0.638635,0.647532,0.559458,0.595566,0.571722,0.593615,0.481478,0.659705,0.571722,0.583759,0.659705,0.705137,0.610944,0.532135,0.657986,0.68307,0.816433,0.421284,0.629572,0.627739,0.601382,0.6682,0.517017,0.625899
uncultured_Thermosporotrichaceae,0.028151,0.026198,0.03319,0.039781,0.045124,0.052506,0.064272,0.049084,0.082678,0.092938,0.040746,0.021519,0.033472,0.045124,0.044776,0.059441,0.054082,0.056099,0.039463,0.045474,0.041399,0.045124,0.029164,0.059016,0.041399,0.043402,0.059016,0.07181,0.048346,0.03549,0.058592,0.065181,0.125787,0.023009,0.052118,0.051731,0.046536,0.061166,0.033472,0.051347
uncultured_Thioalkalivibrio,0.028151,0.026198,0.03319,0.039781,0.045124,0.052506,0.064272,0.049084,0.082678,0.092938,0.040746,0.021519,0.033472,0.045124,0.044776,0.059441,0.054082,0.056099,0.039463,0.045474,0.041399,0.045124,0.029164,0.059016,0.041399,0.043402,0.059016,0.07181,0.048346,0.03549,0.058592,0.065181,0.125787,0.023009,0.052118,0.051731,0.046536,0.061166,0.033472,0.051347
uncultured_Truepera,0.615558,0.597927,0.654893,0.696055,0.72316,0.753892,0.791529,0.740481,0.832835,0.849934,0.701315,0.54867,0.656865,0.72316,0.721533,0.777452,0.75964,0.766646,0.694284,0.724778,0.704775,0.72316,0.624136,0.776128,0.704775,0.714937,0.776128,0.810482,0.737409,0.670397,0.774796,0.793995,0.888313,0.56556,0.752435,0.750969,0.729579,0.782673,0.656865,0.749496
uncultured_Verrucomicrobia,0.996995,0.996766,0.997464,0.997897,0.998156,0.998427,0.998731,0.998312,0.999032,0.999149,0.997949,0.996046,0.997486,0.998156,0.998141,0.998621,0.998475,0.998533,0.99788,0.998171,0.997983,0.998156,0.997102,0.99861,0.997983,0.99808,0.99861,0.998873,0.998285,0.997633,0.998599,0.99875,0.999394,0.996307,0.998415,0.998402,0.998215,0.998662,0.997486,0.99839
uncultured_Verrucomicrobiaceae,0.499562,0.481096,0.541934,0.588095,0.619565,0.656332,0.703011,0.640142,0.75646,0.779301,0.594133,0.431143,0.544102,0.619565,0.617651,0.685333,0.663341,0.671942,0.586068,0.621471,0.598123,0.619565,0.508662,0.683684,0.598123,0.609925,0.683684,0.727238,0.636465,0.559096,0.682028,0.706135,0.832178,0.448006,0.654562,0.652784,0.627148,0.691859,0.544102,0.651
uncultured_Verrucomicrobiales,0.499562,0.481096,0.541934,0.588095,0.619565,0.656332,0.703011,0.640142,0.75646,0.779301,0.594133,0.431143,0.544102,0.619565,0.617651,0.685333,0.663341,0.671942,0.586068,0.621471,0.598123,0.619565,0.508662,0.683684,0.598123,0.609925,0.683684,0.727238,0.636465,0.559096,0.682028,0.706135,0.832178,0.448006,0.654562,0.652784,0.627148,0.691859,0.544102,0.651
uncultured_Verrucomicrobium,0.028151,0.026198,0.03319,0.039781,0.045124,0.052506,0.064272,0.049084,0.082678,0.092938,0.040746,0.021519,0.033472,0.045124,0.044776,0.059441,0.054082,0.056099,0.039463,0.045474,0.041399,0.045124,0.029164,0.059016,0.041399,0.043402,0.059016,0.07181,0.048346,0.03549,0.058592,0.065181,0.125787,0.023009,0.052118,0.051731,0.046536,0.061166,0.033472,0.051347
uncultured_Xanthomonadales,0.028151,0.026198,0.03319,0.039781,0.045124,0.052506,0.064272,0.049084,0.082678,0.092938,0.040746,0.021519,0.033472,0.045124,0.044776,0.059441,0.054082,0.056099,0.039463,0.045474,0.041399,0.045124,0.029164,0.059016,0.041399,0.043402,0.059016,0.07181,0.048346,0.03549,0.058592,0.065181,0.125787,0.023009,0.052118,0.051731,0.046536,0.061166,0.033472,0.051347
uncultured_Xiphinematobacteriaceae,0.585426,0.567384,0.62597,0.668838,0.697314,0.729843,0.770037,0.715616,0.814604,0.833194,0.674348,0.517405,0.628014,0.697314,0.695599,0.754957,0.735956,0.743419,0.666983,0.69902,0.677977,0.697314,0.594232,0.753542,0.677977,0.688654,0.753542,0.790426,0.712364,0.642063,0.752119,0.772683,0.875226,0.534472,0.728295,0.726739,0.704087,0.760544,0.628014,0.725174
uncultured_Zavarzinella,0.961302,0.958457,0.967149,0.972625,0.975919,0.979392,0.983307,0.977909,0.987228,0.988748,0.973282,0.949649,0.967426,0.975919,0.975728,0.981883,0.980013,0.980758,0.972401,0.976109,0.97371,0.975919,0.962634,0.981747,0.97371,0.974944,0.981747,0.985152,0.977562,0.969283,0.98161,0.983552,0.991961,0.952823,0.979233,0.979073,0.976666,0.982417,0.967426,0.978911
uncultured_actinobacterium,0.996995,0.996766,0.997464,0.997897,0.998156,0.998427,0.998731,0.998312,0.999032,0.999149,0.997949,0.996046,0.997486,0.998156,0.998141,0.998621,0.998475,0.998533,0.99788,0.998171,0.997983,0.998156,0.997102,0.99861,0.997983,0.99808,0.99861,0.998873,0.998285,0.997633,0.998599,0.99875,0.999394,0.996307,0.998415,0.998402,0.998215,0.998662,0.997486,0.99839
uncultured_ammonia-oxidizing,0.042919,0.039984,0.050465,0.060272,0.068172,0.079014,0.096117,0.073998,0.122449,0.136907,0.061703,0.032926,0.050886,0.068172,0.067659,0.08912,0.081316,0.084259,0.059801,0.068688,0.06267,0.068172,0.04444,0.088502,0.06267,0.065632,0.088502,0.106962,0.072915,0.053895,0.087887,0.097429,0.182176,0.035177,0.078445,0.07788,0.070253,0.091622,0.050886,0.077317
uncultured_anaerobic,0.961302,0.958457,0.967149,0.972625,0.975919,0.979392,0.983307,0.977909,0.987228,0.988748,0.973282,0.949649,0.967426,0.975919,0.975728,0.981883,0.980013,0.980758,0.972401,0.976109,0.97371,0.975919,0.962634,0.981747,0.97371,0.974944,0.981747,0.985152,0.977562,0.969283,0.98161,0.983552,0.991961,0.952823,0.979233,0.979073,0.976666,0.982417,0.967426,0.978911
uncultured_archaeon,0.370616,0.353549,0.411034,0.457173,0.489971,0.529756,0.582697,0.512037,0.646924,0.675632,0.463379,0.308954,0.41315,0.489971,0.487944,0.562316,0.537528,0.547148,0.455099,0.491994,0.467503,0.489971,0.379147,0.560435,0.467503,0.479805,0.560435,0.611312,0.508057,0.427923,0.55855,0.586342,0.745227,0.323758,0.527803,0.525846,0.498044,0.569792,0.41315,0.523885
