,1-1A,10-2B,11-2C,12-2D,13-2E,14-2F,15-2G,16-2H,17-3A,18-3B,19-3C,2-1B,20-3D,21-3E,22-3F,23-3G,24-3H,25-4A,26-4B,27-4C,28-4D,29-4E,3-1C,30-4F,31-4G,32-4H,33-5A,34-5B,35-5C,36-5D,37-6E,38-5F,39-5G,4-1D,40-5H,5-1E,6-1F,7-1G,8-1H,9-2A
KI89A_clade,0.073806814,0.068908111,0.086300207,0.102324421,0.115061934,0.132299765,0.158936853,0.124360032,0.198664742,0.219844865,0.104642357,0.057033887,0.086991869,0.115061934,0.114238643,0.148121125,0.13592519,0.140540991,0.101558935,0.115888877,0.106205597,0.115061934,0.076335713,0.147160465,0.106205597,0.110981906,0.147160465,0.175483575,0.122636366,0.091930631,0.146203564,0.160952356,0.283417289,0.060836162,0.131402723,0.1305094,0.118391657,0.152001382,0.086991869,0.129619793
Kaistia,0.089930835,0.084059076,0.104844607,0.123845425,0.13884754,0.159008492,0.189846527,0.149742497,0.235140552,0.258952784,0.126582128,0.069769679,0.105667707,0.13884754,0.137880575,0.177370968,0.163228137,0.168590202,0.122940991,0.13981842,0.128426112,0.13884754,0.092956755,0.176259856,0.128426112,0.134051852,0.176259856,0.208812286,0.147726376,0.111537218,0.175152598,0.192164443,0.329064045,0.074354061,0.157963322,0.156922053,0.142754547,0.181853896,0.105667707,0.155884685
Kallotenuales,0.089930835,0.084059076,0.104844607,0.123845425,0.13884754,0.159008492,0.189846527,0.149742497,0.235140552,0.258952784,0.126582128,0.069769679,0.105667707,0.13884754,0.137880575,0.177370968,0.163228137,0.168590202,0.122940991,0.13981842,0.128426112,0.13884754,0.092956755,0.176259856,0.128426112,0.134051852,0.176259856,0.208812286,0.147726376,0.111537218,0.175152598,0.192164443,0.329064045,0.074354061,0.157963322,0.156922053,0.142754547,0.181853896,0.105667707,0.155884685
Kineosporiaceae,0.216630845,0.204344074,0.246856682,0.283444796,0.310919372,0.34602603,0.396053262,0.330140048,0.462461206,0.494413183,0.288546796,0.173479929,0.24848519,0.310919372,0.309184309,0.376321415,0.353124714,0.362026004,0.281749628,0.312656607,0.291961505,0.310919372,0.222875832,0.374531429,0.291961505,0.302266541,0.374531429,0.424817148,0.326628119,0.259981631,0.372742241,0.399646885,0.578507399,0.183534333,0.344254781,0.342484978,0.317880966,0.383488596,0.24848519,0.340716659
Kitasatospora,0.141184656,0.132453487,0.163075092,0.190384479,0.211501132,0.239280261,0.280493851,0.226596909,0.338381708,0.367623842,0.194265528,0.110933782,0.164271449,0.211501132,0.210151667,0.264002626,0.245009499,0.252248227,0.189098992,0.212854465,0.196873244,0.211501132,0.145659105,0.262522009,0.196873244,0.20479281,0.262522009,0.305104928,0.223818412,0.172767363,0.261044584,0.283531187,0.449317947,0.117880195,0.23785669,0.236436652,0.216937513,0.269956577,0.164271449,0.235020168
Kouleothrix,0.028191068,0.026234215,0.033240128,0.039841755,0.045192899,0.052585402,0.064363399,0.049158556,0.082778322,0.093037969,0.040808628,0.021543398,0.033522137,0.045192899,0.0448442,0.059527935,0.054162759,0.05618257,0.03952312,0.04554354,0.041462423,0.045192899,0.029206286,0.059101995,0.041462423,0.043468688,0.059101995,0.071905963,0.048419568,0.035543455,0.058678292,0.065272676,0.125857225,0.023037435,0.052196339,0.051809371,0.046607203,0.061254238,0.033522137,0.05142449
Kribbella,0.812314721,0.800778807,0.836864777,0.860936819,0.875958877,0.892254276,0.911217604,0.885236256,0.930867526,0.938669286,0.863901314,0.766628078,0.838054462,0.875958877,0.875074905,0.904247738,0.895219235,0.898798854,0.85993272,0.876835888,0.865838506,0.875958877,0.817804843,0.90358473,0.865838506,0.871468164,0.90358473,0.920378549,0.883608562,0.846117202,0.90291664,0.912423698,0.955518458,0.778672587,0.891498558,0.890736947,0.879425759,0.906849811,0.838054462,0.889969391
Kribbella_sp.,0.23683664,0.223731152,0.26891394,0.307436774,0.33614596,0.372560989,0.423937657,0.356120169,0.491218295,0.523223187,0.312782121,0.190640388,0.270635672,0.33614596,0.334338426,0.403745295,0.37988782,0.389057987,0.305659326,0.337955018,0.316356103,0.33614596,0.243483069,0.401908925,0.316356103,0.32712436,0.401908925,0.453207,0.352477295,0.282771322,0.400072607,0.427605155,0.606340871,0.201446958,0.370730912,0.368901569,0.343390913,0.411090507,0.270635672,0.367073
Ktedonobacter,0.216630845,0.204344074,0.246856682,0.283444796,0.310919372,0.34602603,0.396053262,0.330140048,0.462461206,0.494413183,0.288546796,0.173479929,0.24848519,0.310919372,0.309184309,0.376321415,0.353124714,0.362026004,0.281749628,0.312656607,0.291961505,0.310919372,0.222875832,0.374531429,0.291961505,0.302266541,0.374531429,0.424817148,0.326628119,0.259981631,0.372742241,0.399646885,0.578507399,0.183534333,0.344254781,0.342484978,0.317880966,0.383488596,0.24848519,0.340716659
Ktedonobacter_sp.,0.028191068,0.026234215,0.033240128,0.039841755,0.045192899,0.052585402,0.064363399,0.049158556,0.082778322,0.093037969,0.040808628,0.021543398,0.033522137,0.045192899,0.0448442,0.059527935,0.054162759,0.05618257,0.03952312,0.04554354,0.041462423,0.045192899,0.029206286,0.059101995,0.041462423,0.043468688,0.059101995,0.071905963,0.048419568,0.035543455,0.058678292,0.065272676,0.125857225,0.023037435,0.052196339,0.051809371,0.046607203,0.061254238,0.033522137,0.05142449
Ktedonobacteraceae,0.346555892,0.33000439,0.385977812,0.431375466,0.463905835,0.503660654,0.557065054,0.485914906,0.622637487,0.652228256,0.437514393,0.287006822,0.388051221,0.463905835,0.461889296,0.536436516,0.51146404,0.521141124,0.429325663,0.4659199,0.441597776,0.463905835,0.354849719,0.534537677,0.441597776,0.453799284,0.534537677,0.586173076,0.4819381,0.402546075,0.53263504,0.560763139,0.72468986,0.301242812,0.501701524,0.499739153,0.471946802,0.543993315,0.388051221,0.497773576
Ktedonobacterales_bacterium,0.028191068,0.026234215,0.033240128,0.039841755,0.045192899,0.052585402,0.064363399,0.049158556,0.082778322,0.093037969,0.040808628,0.021543398,0.033522137,0.045192899,0.0448442,0.059527935,0.054162759,0.05618257,0.03952312,0.04554354,0.041462423,0.045192899,0.029206286,0.059101995,0.041462423,0.043468688,0.059101995,0.071905963,0.048419568,0.035543455,0.058678292,0.065272676,0.125857225,0.023037435,0.052196339,0.051809371,0.046607203,0.061254238,0.033522137,0.05142449
Kutzneria,0.028191068,0.026234215,0.033240128,0.039841755,0.045192899,0.052585402,0.064363399,0.049158556,0.082778322,0.093037969,0.040808628,0.021543398,0.033522137,0.045192899,0.0448442,0.059527935,0.054162759,0.05618257,0.03952312,0.04554354,0.041462423,0.045192899,0.029206286,0.059101995,0.041462423,0.043468688,0.059101995,0.071905963,0.048419568,0.035543455,0.058678292,0.065272676,0.125857225,0.023037435,0.052196339,0.051809371,0.046607203,0.061254238,0.033522137,0.05142449
Labrys,0.196974612,0.185538645,0.225246463,0.259736206,0.285829382,0.319416264,0.367759778,0.304183704,0.432823523,0.464497257,0.26456902,0.156954569,0.226775335,0.285829382,0.284176591,0.348623856,0.326241377,0.33481576,0.258131751,0.287484916,0.267806784,0.285829382,0.202799647,0.346892337,0.267806784,0.277593514,0.346892337,0.395815524,0.300823891,0.237584887,0.345162322,0.371254489,0.549028683,0.166243852,0.317715052,0.316015935,0.292467638,0.355564264,0.226775335,0.31431895
Lachnospiraceae,0.123610048,0.115819159,0.143230023,0.1678827,0.187080262,0.212516375,0.25063898,0.200877064,0.30497707,0.332784448,0.171402154,0.09670079,0.144305894,0.187080262,0.185849887,0.235328931,0.217788252,0.224461842,0.16671786,0.188314653,0.173769154,0.187080262,0.12761028,0.233958007,0.173769154,0.180968741,0.233958007,0.273626732,0.198333065,0.151956966,0.232590636,0.253466917,0.411777803,0.102859076,0.211207824,0.209903067,0.192041815,0.24084783,0.144305894,0.208602117
Lacunisphaera,0.177855883,0.167298661,0.204081005,0.236318432,0.260888154,0.292745621,0.339063555,0.278264923,0.402280717,0.433427378,0.240857291,0.141038027,0.205504322,0.260888154,0.259327214,0.320663489,0.299251427,0.307440136,0.234812749,0.262452315,0.243901111,0.260888154,0.183244547,0.319002831,0.243901111,0.253116235,0.319002831,0.366198108,0.275078216,0.215582651,0.317344322,0.342433269,0.517771586,0.149552406,0.291125695,0.289508439,0.267163851,0.32732698,0.205504322,0.287893883
Lacunisphaera_limnophila,0.23683664,0.223731152,0.26891394,0.307436774,0.33614596,0.372560989,0.423937657,0.356120169,0.491218295,0.523223187,0.312782121,0.190640388,0.270635672,0.33614596,0.334338426,0.403745295,0.37988782,0.389057987,0.305659326,0.337955018,0.316356103,0.33614596,0.243483069,0.401908925,0.316356103,0.32712436,0.401908925,0.453207,0.352477295,0.282771322,0.400072607,0.427605155,0.606340871,0.201446958,0.370730912,0.368901569,0.343390913,0.411090507,0.270635672,0.367073
Latescibacteraceae,0.089930835,0.084059076,0.104844607,0.123845425,0.13884754,0.159008492,0.189846527,0.149742497,0.235140552,0.258952784,0.126582128,0.069769679,0.105667707,0.13884754,0.137880575,0.177370968,0.163228137,0.168590202,0.122940991,0.13981842,0.128426112,0.13884754,0.092956755,0.176259856,0.128426112,0.134051852,0.176259856,0.208812286,0.147726376,0.111537218,0.175152598,0.192164443,0.329064045,0.074354061,0.157963322,0.156922053,0.142754547,0.181853896,0.105667707,0.155884685
Legionella,0.028191068,0.026234215,0.033240128,0.039841755,0.045192899,0.052585402,0.064363399,0.049158556,0.082778322,0.093037969,0.040808628,0.021543398,0.033522137,0.045192899,0.0448442,0.059527935,0.054162759,0.05618257,0.03952312,0.04554354,0.041462423,0.045192899,0.029206286,0.059101995,0.041462423,0.043468688,0.059101995,0.071905963,0.048419568,0.035543455,0.058678292,0.065272676,0.125857225,0.023037435,0.052196339,0.051809371,0.046607203,0.061254238,0.033522137,0.05142449
Lentimicrobiaceae,0.028191068,0.026234215,0.033240128,0.039841755,0.045192899,0.052585402,0.064363399,0.049158556,0.082778322,0.093037969,0.040808628,0.021543398,0.033522137,0.045192899,0.0448442,0.059527935,0.054162759,0.05618257,0.03952312,0.04554354,0.041462423,0.045192899,0.029206286,0.059101995,0.041462423,0.043468688,0.059101995,0.071905963,0.048419568,0.035543455,0.058678292,0.065272676,0.125857225,0.023037435,0.052196339,0.051809371,0.046607203,0.061254238,0.033522137,0.05142449
Leptolinea,0.073806814,0.068908111,0.086300207,0.102324421,0.115061934,0.132299765,0.158936853,0.124360032,0.198664742,0.219844865,0.104642357,0.057033887,0.086991869,0.115061934,0.114238643,0.148121125,0.13592519,0.140540991,0.101558935,0.115888877,0.106205597,0.115061934,0.076335713,0.147160465,0.106205597,0.110981906,0.147160465,0.175483575,0.122636366,0.091930631,0.146203564,0.160952356,0.283417289,0.060836162,0.131402723,0.1305094,0.118391657,0.152001382,0.086991869,0.129619793
Leptolinea_tardivitalis,0.106528757,0.099692,0.123820562,0.145700614,0.162858072,0.18575338,0.220418853,0.175253644,0.270570876,0.296579811,0.148838225,0.082985898,0.124771871,0.162858072,0.161755301,0.206446214,0.190521974,0.196570019,0.144662925,0.163964877,0.150950391,0.162858072,0.11004562,0.205198397,0.150950391,0.157384642,0.205198397,0.241528267,0.172963915,0.131546471,0.20395436,0.223007291,0.371767713,0.0883562,0.184570996,0.183392533,0.167309442,0.211475087,0.124771871,0.182217997
Lineage_IV,0.058147722,0.054227492,0.068185614,0.081145023,0.091514866,0.105646171,0.127706672,0.099123276,0.161123724,0.179196521,0.083027561,0.044761411,0.068743018,0.091514866,0.090842763,0.118716196,0.108632647,0.112442242,0.080523767,0.092190208,0.084298302,0.091514866,0.06017494,0.117919848,0.084298302,0.088186597,0.117919848,0.141549252,0.097710367,0.072728272,0.117126969,0.129387065,0.234548527,0.047786981,0.104908,0.104173195,0.094235735,0.121936407,0.068743018,0.10344175
Litorilinea,0.028191068,0.026234215,0.033240128,0.039841755,0.045192899,0.052585402,0.064363399,0.049158556,0.082778322,0.093037969,0.040808628,0.021543398,0.033522137,0.045192899,0.0448442,0.059527935,0.054162759,0.05618257,0.03952312,0.04554354,0.041462423,0.045192899,0.029206286,0.059101995,0.041462423,0.043468688,0.059101995,0.071905963,0.048419568,0.035543455,0.058678292,0.065272676,0.125857225,0.023037435,0.052196339,0.051809371,0.046607203,0.061254238,0.033522137,0.05142449
Litorilinea_aerophila,0.23683664,0.223731152,0.26891394,0.307436774,0.33614596,0.372560989,0.423937657,0.356120169,0.491218295,0.523223187,0.312782121,0.190640388,0.270635672,0.33614596,0.334338426,0.403745295,0.37988782,0.389057987,0.305659326,0.337955018,0.316356103,0.33614596,0.243483069,0.401908925,0.316356103,0.32712436,0.401908925,0.453207,0.352477295,0.282771322,0.400072607,0.427605155,0.606340871,0.201446958,0.370730912,0.368901569,0.343390913,0.411090507,0.270635672,0.367073
Longilinea,0.089930835,0.084059076,0.104844607,0.123845425,0.13884754,0.159008492,0.189846527,0.149742497,0.235140552,0.258952784,0.126582128,0.069769679,0.105667707,0.13884754,0.137880575,0.177370968,0.163228137,0.168590202,0.122940991,0.13981842,0.128426112,0.13884754,0.092956755,0.176259856,0.128426112,0.134051852,0.176259856,0.208812286,0.147726376,0.111537218,0.175152598,0.192164443,0.329064045,0.074354061,0.157963322,0.156922053,0.142754547,0.181853896,0.105667707,0.155884685
Longivirga_aurantiaca,0.058147722,0.054227492,0.068185614,0.081145023,0.091514866,0.105646171,0.127706672,0.099123276,0.161123724,0.179196521,0.083027561,0.044761411,0.068743018,0.091514866,0.090842763,0.118716196,0.108632647,0.112442242,0.080523767,0.092190208,0.084298302,0.091514866,0.06017494,0.117919848,0.084298302,0.088186597,0.117919848,0.141549252,0.097710367,0.072728272,0.117126969,0.129387065,0.234548527,0.047786981,0.104908,0.104173195,0.094235735,0.121936407,0.068743018,0.10344175
Luedemannella,0.394750519,0.377226032,0.435996791,0.482653124,0.515544461,0.555142048,0.607325828,0.537546893,0.669867157,0.697553403,0.488894372,0.331116474,0.438147163,0.515544461,0.513518469,0.587303922,0.562838569,0.572348894,0.480565588,0.517566274,0.493036962,0.515544461,0.403485551,0.585452427,0.493036962,0.505373443,0.585452427,0.635293319,0.533586116,0.453127664,0.583595785,0.610897388,0.763988402,0.346477165,0.553205862,0.551264904,0.523606278,0.594658077,0.438147163,0.549319201
Luedemannella_sp.,0.058147722,0.054227492,0.068185614,0.081145023,0.091514866,0.105646171,0.127706672,0.099123276,0.161123724,0.179196521,0.083027561,0.044761411,0.068743018,0.091514866,0.090842763,0.118716196,0.108632647,0.112442242,0.080523767,0.092190208,0.084298302,0.091514866,0.06017494,0.117919848,0.084298302,0.088186597,0.117919848,0.141549252,0.097710367,0.072728272,0.117126969,0.129387065,0.234548527,0.047786981,0.104908,0.104173195,0.094235735,0.121936407,0.068743018,0.10344175
Luteitalea,0.419827015,0.401928557,0.461694745,0.508621109,0.541430067,0.580632942,0.631809732,0.563252811,0.692426392,0.719014321,0.514863968,0.354518384,0.463867619,0.541430067,0.539415615,0.612239158,0.588215576,0.597568563,0.506531224,0.543439519,0.519003158,0.541430067,0.428723885,0.610425326,0.519003158,0.531308438,0.610425326,0.659012484,0.559331712,0.478977834,0.608605757,0.635292331,0.782207092,0.370363586,0.578723509,0.576808604,0.549437588,0.619436897,0.463867619,0.574888247
Luteitalea_pratensis,0.141184656,0.132453487,0.163075092,0.190384479,0.211501132,0.239280261,0.280493851,0.226596909,0.338381708,0.367623842,0.194265528,0.110933782,0.164271449,0.211501132,0.210151667,0.264002626,0.245009499,0.252248227,0.189098992,0.212854465,0.196873244,0.211501132,0.145659105,0.262522009,0.196873244,0.20479281,0.262522009,0.305104928,0.223818412,0.172767363,0.261044584,0.283531187,0.449317947,0.117880195,0.23785669,0.236436652,0.216937513,0.269956577,0.164271449,0.235020168
Luteolibacter,0.257604425,0.243716737,0.291420435,0.331704564,0.361497055,0.399007731,0.451407596,0.382110586,0.519119176,0.550973318,0.337266373,0.208463831,0.293228469,0.361497055,0.359627049,0.430885495,0.406517691,0.415899549,0.329853636,0.363367868,0.340981309,0.361497055,0.264631573,0.429014502,0.340981309,0.352155997,0.429014502,0.480989946,0.378358075,0.305952241,0.427142786,0.455124984,0.632649793,0.220006097,0.397129969,0.395252182,0.368984703,0.438361457,0.293228469,0.393374413
Luteolibacter_flavescens,0.042945107,0.040006279,0.050499323,0.060314845,0.068220356,0.079067688,0.096175026,0.074049951,0.122499889,0.136947616,0.061746605,0.032936236,0.050920046,0.068220356,0.067706582,0.089177421,0.081371184,0.084315189,0.059842681,0.0687368,0.062713915,0.068220356,0.044467337,0.088559307,0.062713915,0.065678029,0.088559307,0.107019101,0.072965492,0.053931884,0.087944163,0.097486888,0.182145357,0.03519195,0.078498926,0.077932992,0.07030224,0.091679738,0.050920046,0.077369879
Luteolibacter_gellanilyticus,0.106528757,0.099692,0.123820562,0.145700614,0.162858072,0.18575338,0.220418853,0.175253644,0.270570876,0.296579811,0.148838225,0.082985898,0.124771871,0.162858072,0.161755301,0.206446214,0.190521974,0.196570019,0.144662925,0.163964877,0.150950391,0.162858072,0.11004562,0.205198397,0.150950391,0.157384642,0.205198397,0.241528267,0.172963915,0.131546471,0.20395436,0.223007291,0.371767713,0.0883562,0.184570996,0.183392533,0.167309442,0.211475087,0.124771871,0.182217997
Lutispora,0.394750519,0.377226032,0.435996791,0.482653124,0.515544461,0.555142048,0.607325828,0.537546893,0.669867157,0.697553403,0.488894372,0.331116474,0.438147163,0.515544461,0.513518469,0.587303922,0.562838569,0.572348894,0.480565588,0.517566274,0.493036962,0.515544461,0.403485551,0.585452427,0.493036962,0.505373443,0.585452427,0.635293319,0.533586116,0.453127664,0.583595785,0.610897388,0.763988402,0.346477165,0.553205862,0.551264904,0.523606278,0.594658077,0.438147163,0.549319201
Lysinibacillus,0.278946979,0.264318347,0.314378245,0.35624041,0.386960609,0.42535333,0.478458609,0.408098097,0.546187973,0.577707669,0.361990779,0.226979841,0.316265141,0.386960609,0.385038314,0.457732823,0.433001895,0.442539208,0.35432516,0.388882941,0.365827722,0.386960609,0.286331781,0.455838626,0.365827722,0.377350434,0.455838626,0.508171577,0.404257349,0.329522467,0.453942921,0.482202956,0.657543772,0.239237445,0.423438939,0.421523732,0.394649688,0.46529376,0.316265141,0.419607754
Lysobacter,0.159262986,0.149608573,0.18335799,0.213198782,0.236107943,0.26602859,0.309972032,0.252397828,0.370808243,0.401153552,0.217420012,0.12570554,0.184670313,0.236107943,0.234648198,0.292452131,0.27216914,0.279912793,0.21179955,0.237571288,0.220253579,0.236107943,0.164200833,0.290875018,0.220253579,0.228845666,0.290875018,0.33596187,0.249404985,0.19397636,0.289300622,0.313189628,0.484588974,0.133438098,0.264501214,0.262976993,0.241982707,0.298787223,0.184670313,0.261455951
